network_branch_id,pre_fault_loading_mean,pre_fault_loading_max,fault_on_loading_max,fault_on_loading_peak_time_s,post_clear_early_loading_mean,post_clear_early_loading_max,post_clear_early_loading_peak_time_s,post_clear_late_loading_mean,post_clear_late_loading_max,post_clear_late_loading_peak_time_s,post_clear_early_delta_from_pre_fault,post_clear_late_delta_from_pre_fault,terminal_selected_by_max_loading,loading_formula_type,rating_basis_id,loading_quality_status,rating_value_mva,rating_limit_pu_on_100mva_base,ratio_above_one_observation,candidate_classification,rank
E_2_3_1,3.4224390700560803,3.4314403587780684,3.4068915529345465,0.5,3.4189658604926514,6.877781079242647,2.75,3.716420774092078,10.06930523337907,8.72,-0.0034732095634288918,0.29398170403599755,A,apparent_power_ratio,E_2_3_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,12
E_21_22_1,6.241247780337484,6.250551178547787,6.609511915172861,0.51,6.80028630174276,10.210202385324662,2.82,7.312699080154761,9.640925891652492,9.65,0.5590385214052764,1.0714512998172774,B,apparent_power_ratio,E_21_22_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,13
E_4_5_1,1.4948786312850493,1.5104696477687107,2.567157049973571,0.68,2.897641212470238,4.533784098650783,2.85,3.817662837160798,8.253997318431306,9.07,1.4027625811851887,2.322784205875749,A,apparent_power_ratio,E_4_5_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,14
E_8_9_1,1.1323742484406876,1.138318024622336,1.6405560881199721,1.99,2.0437776147240765,2.7719447591677877,2.7,2.658563405353283,7.638320424115136,9.19,0.9114033662833889,1.5261891569125954,A,apparent_power_ratio,E_8_9_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,15
E_9_39_1,0.7902706308150743,0.7966538489373117,1.357898134294006,1.99,2.1356601904996557,2.7890664054726315,2.73,2.704773704245443,7.572229301735895,9.18,1.3453895596845813,1.9145030734303687,B,apparent_power_ratio,E_9_39_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,16
E_13_14_1,2.8318372696881005,2.8398597718702816,3.171995670074924,0.68,2.904873611641301,5.122978028996318,2.84,4.323747465345114,7.525012915041005,9.08,0.07303634195320052,1.491910195657013,B,apparent_power_ratio,E_13_14_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,17
E_3_4_1,1.3273828630471118,1.3364294764848872,1.8014370680810707,2.29,3.798038599538601,5.362404781220794,2.73,3.600837504268378,7.153937390256139,9.05,2.470655736491489,2.2734546412212664,A,apparent_power_ratio,E_3_4_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,18
E_16_21_1,3.361111940949508,3.3661099410688027,3.747148532061836,2.5,4.046789579995166,7.149122114807144,2.82,4.574881467179846,6.7485338937588,9.65,0.6856776390456583,1.2137695262303385,A,apparent_power_ratio,E_16_21_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,19
E_23_24_1,3.5747581220534745,3.5788982271230205,3.742077910829108,0.51,3.862278077334705,6.264059869715895,2.82,4.48489475248047,6.203886766594032,9.66,0.28751995528123064,0.9101366304269951,A,apparent_power_ratio,E_23_24_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,20
E_15_16_1,3.4994687864547096,3.501816860930635,3.496758286574812,0.5,4.005021923994809,6.399596730723098,2.75,2.792038370208456,5.878717268653468,8.02,0.5055531375400992,-0.7074304162462535,B,apparent_power_ratio,E_15_16_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,21
E_6_7_1,4.295964478080642,4.298360281161257,4.293281922332176,0.5,4.802016633719949,6.275662781673159,2.76,3.818432377894288,5.792598190791149,8.04,0.5060521556393063,-0.4775321001863544,B,apparent_power_ratio,E_6_7_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,22
E_14_15_1,0.37495980792750544,0.3780749954818694,0.9469064806458578,0.72,1.5493180708280319,2.0986416810333237,2.73,1.8334885449376712,5.207239182037206,9.15,1.1743582629005265,1.4585287370101658,A,apparent_power_ratio,E_14_15_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,23
E_3_18_1,0.7080921884802897,0.7342519032183082,1.5744898345245628,0.69,2.4391185816725303,3.571143705100479,2.97,1.7823770455249333,5.09577617335884,9.33,1.7310263931922405,1.0742848570446437,A,apparent_power_ratio,E_3_18_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,24
E_5_8_1,3.1917236207094715,3.1935134941380987,3.1898196119588977,0.5,3.874427686955486,5.529105604344632,2.74,2.581975842193134,4.9903574514469105,8.02,0.6827040662460147,-0.6097477785163377,A,apparent_power_ratio,E_5_8_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,25
E_6_11_1,3.6662962480883334,3.6676636242737275,3.6636274931877777,0.5,4.180971863550637,5.084355856444278,2.76,3.245463898367074,4.725917807401739,8.05,0.5146756154623033,-0.4208323497212594,B,apparent_power_ratio,E_6_11_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,26
E_17_18_1,2.257500187118236,2.278284921081427,2.255151757809583,0.5,3.249924013602336,5.23054940455233,2.99,2.0928800361030673,4.592460823979872,7.53,0.9924238264841003,-0.16462015101516858,A,apparent_power_ratio,E_17_18_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,27
E_4_14_1,2.8151724659407877,2.823993579424023,2.8705883068504185,0.51,3.1348703093707955,4.067186226974015,2.82,3.1018731163050455,4.180075343222013,13.01,0.31969784343000773,0.28670065036425774,A,apparent_power_ratio,E_4_14_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,28
E_16_24_1,1.1276675016226338,1.1354615191723587,2.2891757848989758,2.12,2.3342974117108786,3.206654071743612,2.86,1.8669419205316469,3.2835997781433774,13.19,1.2066299100882447,0.739274418909013,B,apparent_power_ratio,E_16_24_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,29
E_7_8_1,1.8481742069242773,1.849574337072068,1.863127608882364,2.0,2.411020351253391,3.2573803889527966,2.74,1.540368890133932,3.267280538223458,13.27,0.5628461443291137,-0.3078053167903452,B,apparent_power_ratio,E_7_8_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,30
E_22_23_1,0.758692771969619,0.7624760077019758,0.8120205714054909,0.62,0.9140811864503974,1.3009475994807012,2.77,1.1112873907031648,1.903607845379251,10.29,0.15538841448077834,0.3525946187335458,B,apparent_power_ratio,E_22_23_1:generated_tli_total_mva_rating,pass,100.0,1.0,True,qualified_loading_ratio;ratio_above_one_observation;post_clear_candidate,31
