network_branch_id,current_component_id,terminal_a_node,terminal_b_node,parallel_group_id,parallel_index,current_voltage_rating,current_r,current_x,current_b_or_shunt_if_available,current_length_or_equivalent_if_available,external_source_id,external_from_bus,external_to_bus,external_circuit_id,external_base_kv,external_r,external_x,external_b_or_shunt,external_rate_a_value,external_rate_a_unit,external_rate_a_semantic,mapping_method,mapping_evidence,mapping_confidence,mapping_status,mapping_rejection_reason,rating_semantic_class,protection_grade_rating_status
E_6_11_1,1855004417,N6,N11,N6__N11,1,345.0,0.0007,0.0082,0.1389,0.0,SRC_PNNL_GITHUB_3IBR_RAW,6,11,1,345,0.0007,0.0082,0.1389,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(6, 11, '1'); R/X/B current=0.0007/0.0082/0.1389 external=0.0007/0.0082/0.1389; raw line 121",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_7_8_1,597473875,N7,N8,N7__N8,1,345.0,0.0004,0.0046,0.078,0.0,SRC_PNNL_GITHUB_3IBR_RAW,7,8,1,345,0.0004,0.0046,0.078,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(7, 8, '1'); R/X/B current=0.0004/0.0046/0.078 external=0.0004/0.0046/0.078; raw line 122",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_8_9_1,437459467,N8,N9,N8__N9,1,345.0,0.0023,0.0363,0.3804,0.0,SRC_PNNL_GITHUB_3IBR_RAW,8,9,1,345,0.0023,0.0363,0.3804,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(8, 9, '1'); R/X/B current=0.0023/0.0363/0.3804 external=0.0023/0.0363/0.3804; raw line 123",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_9_39_1,1264132990,N9,N39,N9__N39,1,345.0,0.001,0.025,1.2,0.0,SRC_PNNL_GITHUB_3IBR_RAW,9,39,1,,0.001,0.025,1.2,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(9, 39, '1'); R/X/B current=0.001/0.025/1.2 external=0.001/0.025/1.2; raw line 124",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_13_14_1,150149724,N13,N14,N13__N14,1,345.0,0.0009,0.0101,0.1723,0.0,SRC_PNNL_GITHUB_3IBR_RAW,13,14,1,345,0.0009,0.0101,0.1723,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(13, 14, '1'); R/X/B current=0.0009/0.0101/0.1723 external=0.0009/0.0101/0.1723; raw line 127",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_14_15_1,2062506559,N14,N15,N14__N15,1,345.0,0.0018,0.0217,0.366,0.0,SRC_PNNL_GITHUB_3IBR_RAW,14,15,1,345,0.0018,0.0217,0.366,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(14, 15, '1'); R/X/B current=0.0018/0.0217/0.366 external=0.0018/0.0217/0.366; raw line 128",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_15_16_1,1320038694,N15,N16,N15__N16,1,345.0,0.0009,0.0094,0.171,0.0,SRC_PNNL_GITHUB_3IBR_RAW,15,16,1,345,0.0009,0.0094,0.171,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(15, 16, '1'); R/X/B current=0.0009/0.0094/0.171 external=0.0009/0.0094/0.171; raw line 129",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_16_17_1,892617589,N16,N17,N16__N17,1,345.0,0.0007,0.0089,0.1342,0.0,SRC_PNNL_GITHUB_3IBR_RAW,16,17,1,345,0.0007,0.0089,0.1342,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(16, 17, '1'); R/X/B current=0.0007/0.0089/0.1342 external=0.0007/0.0089/0.1342; raw line 130",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_16_19_1,1699186643,N16,N19,N16__N19,1,345.0,0.0016,0.0195,0.304,0.0,SRC_PNNL_GITHUB_3IBR_RAW,16,19,1,345,0.0016,0.0195,0.304,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(16, 19, '1'); R/X/B current=0.0016/0.0195/0.304 external=0.0016/0.0195/0.304; raw line 131",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_16_21_1,2057579691,N16,N21,N16__N21,1,345.0,0.0008,0.0135,0.2548,0.0,SRC_PNNL_GITHUB_3IBR_RAW,16,21,1,345,0.0008,0.0135,0.2548,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(16, 21, '1'); R/X/B current=0.0008/0.0135/0.2548 external=0.0008/0.0135/0.2548; raw line 132",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_16_24_1,1298064804,N16,N24,N16__N24,1,345.0,0.0003,0.0059,0.068,0.0,SRC_PNNL_GITHUB_3IBR_RAW,16,24,1,345,0.0003,0.0059,0.068,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(16, 24, '1'); R/X/B current=0.0003/0.0059/0.068 external=0.0003/0.0059/0.068; raw line 133",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_17_18_1,245689544,N17,N18,N17__N18,1,345.0,0.0007,0.0082,0.1319,0.0,SRC_PNNL_GITHUB_3IBR_RAW,17,18,1,345,0.0007,0.0082,0.1319,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(17, 18, '1'); R/X/B current=0.0007/0.0082/0.1319 external=0.0007/0.0082/0.1319; raw line 134",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_17_27_1,1678787445,N17,N27,N17__N27,1,345.0,0.0013,0.0173,0.3216,0.0,SRC_PNNL_GITHUB_3IBR_RAW,17,27,1,345,0.0013,0.0173,0.3216,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(17, 27, '1'); R/X/B current=0.0013/0.0173/0.3216 external=0.0013/0.0173/0.3216; raw line 135",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_21_22_1,1961648097,N21,N22,N21__N22,1,345.0,0.0008,0.014,0.2565,0.0,SRC_PNNL_GITHUB_3IBR_RAW,21,22,1,345,0.0008,0.014,0.2565,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(21, 22, '1'); R/X/B current=0.0008/0.014/0.2565 external=0.0008/0.014/0.2565; raw line 136",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_22_23_1,911791228,N22,N23,N22__N23,1,345.0,0.0006,0.0096,0.1846,0.0,SRC_PNNL_GITHUB_3IBR_RAW,22,23,1,345,0.0006,0.0096,0.1846,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(22, 23, '1'); R/X/B current=0.0006/0.0096/0.1846 external=0.0006/0.0096/0.1846; raw line 137",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_23_24_1,1794530241,N23,N24,N23__N24,1,345.0,0.0022,0.035,0.361,0.0,SRC_PNNL_GITHUB_3IBR_RAW,23,24,1,345,0.0022,0.035,0.361,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(23, 24, '1'); R/X/B current=0.0022/0.035/0.361 external=0.0022/0.035/0.361; raw line 138",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_25_26_1,1700957557,N25,N26,N25__N26,1,345.0,0.0032,0.0323,0.513,0.0,SRC_PNNL_GITHUB_3IBR_RAW,25,26,1,345,0.0032,0.0323,0.513,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(25, 26, '1'); R/X/B current=0.0032/0.0323/0.513 external=0.0032/0.0323/0.513; raw line 139",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_26_27_1,651100688,N26,N27,N26__N27,1,345.0,0.0014,0.0147,0.2396,0.0,SRC_PNNL_GITHUB_3IBR_RAW,26,27,1,345,0.0014,0.0147,0.2396,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(26, 27, '1'); R/X/B current=0.0014/0.0147/0.2396 external=0.0014/0.0147/0.2396; raw line 140",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_26_28_1,558752893,N26,N28,N26__N28,1,345.0,0.0043,0.0474,0.7802,0.0,SRC_PNNL_GITHUB_3IBR_RAW,26,28,1,345,0.0043,0.0474,0.7802,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(26, 28, '1'); R/X/B current=0.0043/0.0474/0.7802 external=0.0043/0.0474/0.7802; raw line 141",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_26_29_1,2124836834,N26,N29,N26__N29,1,345.0,0.0057,0.0625,1.029,0.0,SRC_PNNL_GITHUB_3IBR_RAW,26,29,1,345,0.0057,0.0625,1.029,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(26, 29, '1'); R/X/B current=0.0057/0.0625/1.029 external=0.0057/0.0625/1.029; raw line 142",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
E_28_29_1,2062315490,N28,N29,N28__N29,1,345.0,0.0014,0.0151,0.249,0.0,SRC_PNNL_GITHUB_3IBR_RAW,28,29,1,345,0.0014,0.0151,0.249,0.0,MVA,zero_unspecified_not_continuous_thermal_limit,from_to_circuit_plus_exact_r_x_b_match,"from/to/circuit=(28, 29, '1'); R/X/B current=0.0014/0.0151/0.249 external=0.0014/0.0151/0.249; raw line 143",high,exact_current_model_origin_mapping,"PNNL 3IBR RAW branch maps exactly, but RATE1/Rate-A is 0.0 and therefore unspecified, not a usable continuous thermal limit.",rating_semantic_unresolved,fail
